Date,Time,NOx(GT),PT08.S3(NOx),Temperature (C),Relative Humidity,Absolute Humidity,Datetime
2004-05-27,12:00:00,273.05970149253733,995.0,27.1,24.2,0.856,2004-05-27 12:00:00
2004-05-27,13:00:00,253.2882882882883,1009.0,27.5,20.9,0.7565,2004-05-27 13:00:00
2004-05-27,14:00:00,243.25225225225225,1071.0,29.5,19.7,0.8015,2004-05-27 14:00:00
2004-05-27,15:00:00,238.64970059880238,1016.0,30.6,18.6,0.8014,2004-05-27 15:00:00
2004-05-27,16:00:00,261.36716417910446,1066.0,31.3,15.8,0.7106,2004-05-27 16:00:00
2004-05-27,17:00:00,308.0385756676558,842.0,29.4,21.0,0.8452,2004-05-27 17:00:00
2004-05-27,18:00:00,350.6577380952381,767.0,27.0,23.5,0.8256,2004-05-27 18:00:00
2004-05-27,19:00:00,364.00296735905044,822.0,25.8,26.7,0.8758,2004-05-27 19:00:00
2004-05-27,20:00:00,349.0949554896142,904.0,23.7,28.4,0.8225,2004-05-27 20:00:00
2004-05-27,21:00:00,289.3690476190476,961.0,21.3,33.0,0.8284,2004-05-27 21:00:00
2004-05-27,22:00:00,219.32835820895522,1032.0,20.5,35.3,0.8435,2004-05-27 22:00:00
2004-05-27,23:00:00,197.87761194029852,1026.0,19.4,38.1,0.8511,2004-05-27 23:00:00
2004-05-28,00:00:00,190.41964285714286,1015.0,19.4,40.7,0.9045,2004-05-28 00:00:00
2004-05-28,01:00:00,157.3323353293413,1089.0,17.8,44.9,0.903,2004-05-28 01:00:00
2004-05-28,02:00:00,118.58132530120481,1074.0,16.6,49.7,0.9295,2004-05-28 02:00:00
2004-05-28,03:00:00,114.57692307692308,1221.0,16.5,48.6,0.9028,2004-05-28 03:00:00
2004-05-28,04:00:00,81.15361445783132,1305.0,15.2,53.6,0.919,2004-05-28 04:00:00
2004-05-28,05:00:00,86.8018018018018,1276.0,15.5,51.7,0.9019,2004-05-28 05:00:00
2004-05-28,06:00:00,125.69161676646706,992.0,14.9,54.8,0.9247,2004-05-28 06:00:00
2004-05-28,07:00:00,224.625748502994,762.0,16.3,51.3,0.9416,2004-05-28 07:00:00
2004-05-28,08:00:00,344.72340425531917,722.0,18.4,45.7,0.9559,2004-05-28 08:00:00
2004-05-28,09:00:00,361.3263473053892,774.0,20.8,43.6,1.0614,2004-05-28 09:00:00
2004-05-28,10:00:00,339.4970238095238,998.0,24.3,35.1,1.0477,2004-05-28 10:00:00
2004-05-28,11:00:00,306.3373134328358,1012.0,26.4,29.3,0.9889,2004-05-28 11:00:00
2004-05-28,12:00:00,273.05970149253733,902.0,28.3,25.0,0.9495,2004-05-28 12:00:00
2004-05-28,13:00:00,253.2882882882883,949.0,28.9,23.7,0.9285,2004-05-28 13:00:00
2004-05-28,14:00:00,243.25225225225225,908.0,28.5,25.8,0.9931,2004-05-28 14:00:00
2004-05-28,15:00:00,133.0,982.0,29.6,18.9,0.7692,2004-05-28 15:00:00
2004-05-28,16:00:00,131.0,966.0,28.0,23.2,0.8613,2004-05-28 16:00:00
2004-05-28,17:00:00,133.0,887.0,23.6,41.0,1.1786,2004-05-28 17:00:00
2004-05-28,18:00:00,141.0,843.0,21.5,48.1,1.2148,2004-05-28 18:00:00
2004-05-28,19:00:00,112.0,900.0,22.1,44.1,1.1573,2004-05-28 19:00:00
2004-05-28,20:00:00,147.0,959.0,20.2,47.2,1.1043,2004-05-28 20:00:00
2004-05-28,21:00:00,104.0,1070.0,20.0,47.6,1.103,2004-05-28 21:00:00
2004-05-28,22:00:00,97.0,1082.0,19.8,46.8,1.0697,2004-05-28 22:00:00
2004-05-28,23:00:00,128.0,937.0,19.6,47.0,1.0606,2004-05-28 23:00:00
2004-05-29,00:00:00,138.0,1009.0,19.3,46.3,1.0279,2004-05-29 00:00:00
2004-05-29,01:00:00,93.0,1091.0,18.5,48.7,1.0286,2004-05-29 01:00:00
2004-05-29,02:00:00,71.0,1180.0,18.0,51.4,1.0504,2004-05-29 02:00:00
2004-05-29,03:00:00,114.57692307692308,1302.0,17.9,50.8,1.0355,2004-05-29 03:00:00
2004-05-29,04:00:00,44.0,1179.0,17.7,51.9,1.0379,2004-05-29 04:00:00
2004-05-29,05:00:00,18.0,1562.0,17.7,49.7,0.997,2004-05-29 05:00:00
2004-05-29,06:00:00,41.0,1588.0,17.9,46.1,0.9383,2004-05-29 06:00:00
2004-05-29,07:00:00,84.0,1293.0,18.4,43.9,0.9192,2004-05-29 07:00:00
2004-05-29,08:00:00,77.0,1303.0,18.9,42.1,0.9081,2004-05-29 08:00:00
2004-05-29,09:00:00,73.0,1326.0,19.2,39.7,0.8728,2004-05-29 09:00:00
2004-05-29,10:00:00,72.0,1329.0,20.8,36.6,0.8878,2004-05-29 10:00:00
2004-05-29,11:00:00,77.0,1296.0,21.3,35.8,0.8975,2004-05-29 11:00:00
2004-05-29,12:00:00,82.0,1204.0,21.8,34.9,0.9004,2004-05-29 12:00:00
2004-05-29,13:00:00,67.0,1284.0,22.8,31.4,0.8615,2004-05-29 13:00:00
2004-05-29,14:00:00,59.0,1382.0,22.9,31.3,0.862,2004-05-29 14:00:00
2004-05-29,15:00:00,61.0,1353.0,22.9,30.7,0.8461,2004-05-29 15:00:00
2004-05-29,16:00:00,76.0,1279.0,23.8,29.2,0.8499,2004-05-29 16:00:00
2004-05-29,17:00:00,73.0,1247.0,23.2,30.2,0.8442,2004-05-29 17:00:00
2004-05-29,18:00:00,87.0,1221.0,22.4,31.3,0.8365,2004-05-29 18:00:00
2004-05-29,19:00:00,98.0,1163.0,21.7,32.2,0.825,2004-05-29 19:00:00
2004-05-29,20:00:00,123.0,1106.0,20.8,33.2,0.8061,2004-05-29 20:00:00
2004-05-29,21:00:00,102.0,1177.0,20.1,35.0,0.8149,2004-05-29 21:00:00
2004-05-29,22:00:00,102.0,1056.0,19.5,36.9,0.8258,2004-05-29 22:00:00
2004-05-29,23:00:00,142.0,897.0,19.0,38.2,0.8327,2004-05-29 23:00:00
2004-05-30,00:00:00,148.0,907.0,18.5,39.4,0.832,2004-05-30 00:00:00
2004-05-30,01:00:00,107.0,1030.0,17.8,41.7,0.844,2004-05-30 01:00:00
2004-05-30,02:00:00,61.0,1078.0,19.2,42.0,0.9248,2004-05-30 02:00:00
2004-05-30,03:00:00,114.57692307692308,1085.0,17.8,44.8,0.9048,2004-05-30 03:00:00
2004-05-30,04:00:00,43.0,1113.0,17.0,47.7,0.9185,2004-05-30 04:00:00
2004-05-30,05:00:00,25.0,1271.0,17.2,47.2,0.9178,2004-05-30 05:00:00
2004-05-30,06:00:00,32.0,1295.0,17.3,47.6,0.9295,2004-05-30 06:00:00
2004-05-30,07:00:00,48.0,1263.0,18.6,44.2,0.9385,2004-05-30 07:00:00
2004-05-30,08:00:00,60.0,1417.0,20.2,37.8,0.8837,2004-05-30 08:00:00
2004-05-30,09:00:00,52.0,1411.0,22.0,31.9,0.8335,2004-05-30 09:00:00
2004-05-30,10:00:00,58.0,1353.0,25.5,25.9,0.8339,2004-05-30 10:00:00
2004-05-30,11:00:00,54.0,1361.0,27.5,22.8,0.8249,2004-05-30 11:00:00
2004-05-30,12:00:00,52.0,1318.0,28.7,20.7,0.8024,2004-05-30 12:00:00
2004-05-30,13:00:00,34.0,1502.0,29.1,19.6,0.7771,2004-05-30 13:00:00
2004-05-30,14:00:00,41.0,1498.0,29.8,18.4,0.7595,2004-05-30 14:00:00
2004-05-30,15:00:00,41.0,1378.0,32.0,15.0,0.7028,2004-05-30 15:00:00
2004-05-30,16:00:00,65.0,1224.0,30.3,17.0,0.7232,2004-05-30 16:00:00
2004-05-30,17:00:00,65.0,1239.0,31.7,16.2,0.745,2004-05-30 17:00:00
2004-05-30,18:00:00,84.0,1102.0,29.2,19.6,0.7817,2004-05-30 18:00:00
2004-05-30,19:00:00,89.0,1045.0,27.4,23.8,0.858,2004-05-30 19:00:00
2004-05-30,20:00:00,114.0,986.0,25.0,26.9,0.8408,2004-05-30 20:00:00
2004-05-30,21:00:00,127.0,993.0,23.6,30.1,0.8663,2004-05-30 21:00:00
2004-05-30,22:00:00,117.0,1044.0,22.3,33.6,0.8913,2004-05-30 22:00:00
2004-05-30,23:00:00,46.0,1181.0,21.4,36.9,0.9271,2004-05-30 23:00:00
2004-05-31,00:00:00,16.0,1213.0,20.6,39.9,0.9597,2004-05-31 00:00:00
2004-05-31,01:00:00,27.0,1107.0,19.7,43.2,0.9812,2004-05-31 01:00:00
2004-05-31,02:00:00,4.0,1323.0,19.7,42.4,0.9636,2004-05-31 02:00:00
2004-05-31,03:00:00,114.57692307692308,1421.0,18.9,45.0,0.9703,2004-05-31 03:00:00
2004-05-31,04:00:00,19.0,1451.0,18.7,45.4,0.9694,2004-05-31 04:00:00
2004-05-31,05:00:00,48.0,1304.0,16.4,52.4,0.9709,2004-05-31 05:00:00
2004-05-31,06:00:00,82.0,1031.0,16.6,52.1,0.9785,2004-05-31 06:00:00
2004-05-31,07:00:00,167.0,804.0,17.4,50.9,1.0017,2004-05-31 07:00:00
2004-05-31,08:00:00,248.0,681.0,19.3,46.0,1.0185,2004-05-31 08:00:00
2004-05-31,09:00:00,213.0,790.0,20.9,43.6,1.0683,2004-05-31 09:00:00
2004-05-31,10:00:00,161.0,839.0,25.6,33.3,1.0773,2004-05-31 10:00:00
2004-05-31,11:00:00,144.0,889.0,28.9,26.0,1.0188,2004-05-31 11:00:00
2004-05-31,12:00:00,127.0,909.0,30.3,22.8,0.9695,2004-05-31 12:00:00
2004-05-31,13:00:00,116.0,863.0,30.9,24.4,1.0724,2004-05-31 13:00:00
2004-05-31,14:00:00,124.0,864.0,30.5,26.2,1.1278,2004-05-31 14:00:00
2004-05-31,15:00:00,115.0,921.0,30.7,23.4,1.015,2004-05-31 15:00:00
2004-05-31,16:00:00,150.0,827.0,28.1,29.8,1.1132,2004-05-31 16:00:00
2004-05-31,17:00:00,221.0,739.0,26.9,32.2,1.1267,2004-05-31 17:00:00
2004-05-31,18:00:00,227.0,687.0,26.0,34.6,1.1485,2004-05-31 18:00:00
2004-05-31,19:00:00,156.0,794.0,24.5,37.7,1.1454,2004-05-31 19:00:00
2004-05-31,20:00:00,97.0,904.0,21.7,46.9,1.2044,2004-05-31 20:00:00
2004-05-31,21:00:00,78.0,977.0,19.3,68.8,1.519,2004-05-31 21:00:00
2004-05-31,22:00:00,60.0,1063.0,17.6,81.6,1.6296,2004-05-31 22:00:00
2004-05-31,23:00:00,61.0,986.0,17.8,80.3,1.6212,2004-05-31 23:00:00
2004-06-01,00:00:00,46.0,1085.0,18.6,75.7,1.6074,2004-06-01 00:00:00
2004-06-01,01:00:00,17.0,1235.0,19.6,68.4,1.5443,2004-06-01 01:00:00
2004-06-01,02:00:00,18.0,1339.0,18.0,76.4,1.5608,2004-06-01 02:00:00
2004-06-01,03:00:00,114.57692307692308,1527.0,17.3,77.2,1.5104,2004-06-01 03:00:00
2004-06-01,04:00:00,16.0,1437.0,16.5,82.3,1.5318,2004-06-01 04:00:00
2004-06-01,05:00:00,39.0,1272.0,16.8,81.3,1.5452,2004-06-01 05:00:00
2004-06-01,06:00:00,107.0,987.0,17.3,78.6,1.5412,2004-06-01 06:00:00
2004-06-01,07:00:00,190.0,760.0,16.9,80.9,1.5472,2004-06-01 07:00:00
2004-06-01,08:00:00,236.0,671.0,17.1,79.8,1.542,2004-06-01 08:00:00
2004-06-01,09:00:00,227.0,758.0,18.5,70.3,1.4826,2004-06-01 09:00:00
2004-06-01,10:00:00,211.0,829.0,19.6,66.7,1.5023,2004-06-01 10:00:00
2004-06-01,11:00:00,201.0,814.0,20.4,63.1,1.4969,2004-06-01 11:00:00
2004-06-01,12:00:00,191.0,722.0,21.6,61.8,1.5775,2004-06-01 12:00:00
2004-06-01,13:00:00,192.0,759.0,24.0,49.3,1.4509,2004-06-01 13:00:00
2004-06-01,14:00:00,143.0,800.0,25.7,43.8,1.4262,2004-06-01 14:00:00
2004-06-01,15:00:00,148.0,808.0,24.6,47.5,1.4487,2004-06-01 15:00:00
2004-06-01,16:00:00,183.0,733.0,24.8,47.4,1.4628,2004-06-01 16:00:00
2004-06-01,17:00:00,216.0,657.0,23.7,50.5,1.4636,2004-06-01 17:00:00
2004-06-01,18:00:00,184.0,683.0,23.0,53.8,1.4968,2004-06-01 18:00:00
2004-06-01,19:00:00,248.0,588.0,21.5,65.8,1.6688,2004-06-01 19:00:00
2004-06-01,20:00:00,221.0,678.0,21.0,66.9,1.6436,2004-06-01 20:00:00
2004-06-01,21:00:00,159.0,737.0,20.6,68.1,1.6329,2004-06-01 21:00:00
2004-06-01,22:00:00,136.0,822.0,20.5,66.9,1.5914,2004-06-01 22:00:00
2004-06-01,23:00:00,168.0,822.0,20.2,65.2,1.5251,2004-06-01 23:00:00
2004-06-02,00:00:00,95.0,927.0,19.5,68.0,1.5269,2004-06-02 00:00:00
2004-06-02,01:00:00,70.0,958.0,19.9,66.4,1.5203,2004-06-02 01:00:00
2004-06-02,02:00:00,43.0,1094.0,19.1,69.0,1.5043,2004-06-02 02:00:00
2004-06-02,03:00:00,114.57692307692308,1051.0,18.5,70.7,1.4962,2004-06-02 03:00:00
2004-06-02,04:00:00,30.0,1217.0,18.9,67.8,1.4689,2004-06-02 04:00:00
2004-06-02,05:00:00,22.0,1280.0,20.0,63.7,1.4742,2004-06-02 05:00:00
2004-06-02,06:00:00,25.0,1267.0,19.8,64.7,1.4769,2004-06-02 06:00:00
2004-06-02,07:00:00,48.0,1145.0,19.7,65.3,1.4843,2004-06-02 07:00:00
2004-06-02,08:00:00,73.0,964.0,20.8,62.0,1.5002,2004-06-02 08:00:00
2004-06-02,09:00:00,95.0,925.0,22.2,56.6,1.4973,2004-06-02 09:00:00
2004-06-02,10:00:00,86.0,915.0,24.3,49.0,1.4724,2004-06-02 10:00:00
2004-06-02,11:00:00,102.0,925.0,25.0,46.5,1.4492,2004-06-02 11:00:00
2004-06-02,12:00:00,80.0,1003.0,28.9,34.8,1.3603,2004-06-02 12:00:00
2004-06-02,13:00:00,36.0,1141.0,29.6,33.4,1.3581,2004-06-02 13:00:00
2004-06-02,14:00:00,32.0,1164.0,30.9,30.7,1.3493,2004-06-02 14:00:00
2004-06-02,15:00:00,46.0,1035.0,31.8,31.0,1.4286,2004-06-02 15:00:00
2004-06-02,16:00:00,61.0,929.0,31.4,31.2,1.4127,2004-06-02 16:00:00
2004-06-02,17:00:00,59.0,966.0,28.9,35.7,1.3985,2004-06-02 17:00:00
2004-06-02,18:00:00,76.0,876.0,27.2,42.5,1.5135,2004-06-02 18:00:00
2004-06-02,19:00:00,145.0,778.0,26.2,46.4,1.5573,2004-06-02 19:00:00
2004-06-02,20:00:00,140.0,834.0,24.5,51.0,1.5454,2004-06-02 20:00:00
2004-06-02,21:00:00,102.0,915.0,22.8,56.1,1.5353,2004-06-02 21:00:00
2004-06-02,22:00:00,89.0,914.0,21.9,60.9,1.5799,2004-06-02 22:00:00
2004-06-02,23:00:00,62.0,995.0,21.7,61.0,1.5617,2004-06-02 23:00:00
2004-06-03,00:00:00,69.0,957.0,20.8,64.8,1.568,2004-06-03 00:00:00
2004-06-03,01:00:00,63.0,951.0,20.3,70.9,1.6699,2004-06-03 01:00:00
2004-06-03,02:00:00,31.0,1056.0,18.9,79.0,1.704,2004-06-03 02:00:00
2004-06-03,03:00:00,114.57692307692308,1517.0,18.1,64.6,1.3276,2004-06-03 03:00:00
2004-06-03,04:00:00,17.0,1420.0,18.6,64.5,1.3655,2004-06-03 04:00:00
2004-06-03,05:00:00,61.0,1203.0,17.6,67.4,1.346,2004-06-03 05:00:00
2004-06-03,06:00:00,184.0,882.0,17.6,67.6,1.3479,2004-06-03 06:00:00
2004-06-03,07:00:00,248.0,688.0,19.0,61.7,1.3393,2004-06-03 07:00:00
2004-06-03,08:00:00,220.0,694.0,20.0,57.4,1.3268,2004-06-03 08:00:00
2004-06-03,09:00:00,243.0,714.0,22.6,45.9,1.2418,2004-06-03 09:00:00
2004-06-03,10:00:00,164.0,798.0,27.3,34.3,1.2284,2004-06-03 10:00:00
2004-06-03,11:00:00,306.3373134328358,914.0,27.4,31.0,1.1184,2004-06-03 11:00:00
2004-06-03,12:00:00,273.05970149253733,921.0,26.2,33.6,1.1244,2004-06-03 12:00:00
2004-06-03,13:00:00,253.2882882882883,885.0,26.8,32.4,1.1263,2004-06-03 13:00:00
2004-06-03,14:00:00,243.25225225225225,1025.0,28.7,27.7,1.071,2004-06-03 14:00:00
2004-06-03,15:00:00,238.64970059880238,992.0,28.7,25.0,0.9684,2004-06-03 15:00:00
2004-06-03,16:00:00,261.36716417910446,988.0,29.1,22.3,0.8811,2004-06-03 16:00:00
2004-06-03,17:00:00,308.0385756676558,849.0,29.0,24.5,0.9655,2004-06-03 17:00:00
2004-06-03,18:00:00,350.6577380952381,876.0,27.2,28.3,1.0016,2004-06-03 18:00:00
2004-06-03,19:00:00,364.00296735905044,792.0,25.3,30.0,0.952,2004-06-03 19:00:00
2004-06-03,20:00:00,349.0949554896142,855.0,24.1,34.8,1.0333,2004-06-03 20:00:00
2004-06-03,21:00:00,289.3690476190476,1015.0,23.0,43.1,1.1993,2004-06-03 21:00:00
2004-06-03,22:00:00,219.32835820895522,1016.0,22.1,43.9,1.1521,2004-06-03 22:00:00
2004-06-03,23:00:00,197.87761194029852,996.0,21.0,48.1,1.178,2004-06-03 23:00:00
2004-06-04,00:00:00,190.41964285714286,976.0,20.6,49.2,1.1754,2004-06-04 00:00:00
2004-06-04,01:00:00,157.3323353293413,1097.0,21.2,47.6,1.1799,2004-06-04 01:00:00
2004-06-04,02:00:00,118.58132530120481,1146.0,21.0,50.1,1.2338,2004-06-04 02:00:00
2004-06-04,03:00:00,114.57692307692308,1042.0,20.1,53.1,1.2342,2004-06-04 03:00:00
2004-06-04,04:00:00,81.15361445783132,1098.0,19.0,54.0,1.1745,2004-06-04 04:00:00
2004-06-04,05:00:00,86.8018018018018,1570.0,19.2,51.1,1.124,2004-06-04 05:00:00
2004-06-04,06:00:00,125.69161676646706,1246.0,19.2,53.1,1.1662,2004-06-04 06:00:00
2004-06-04,07:00:00,224.625748502994,779.0,20.6,49.0,1.1748,2004-06-04 07:00:00
2004-06-04,08:00:00,344.72340425531917,921.0,21.8,41.9,1.077,2004-06-04 08:00:00
2004-06-04,09:00:00,361.3263473053892,1100.0,22.8,37.6,1.0315,2004-06-04 09:00:00
2004-06-04,10:00:00,339.4970238095238,1148.0,24.8,31.3,0.9646,2004-06-04 10:00:00
2004-06-04,11:00:00,306.3373134328358,1080.0,26.0,29.4,0.976,2004-06-04 11:00:00
2004-06-04,12:00:00,273.05970149253733,994.0,27.0,27.8,0.9731,2004-06-04 12:00:00
2004-06-04,13:00:00,253.2882882882883,930.0,27.0,29.3,1.0277,2004-06-04 13:00:00
2004-06-04,14:00:00,243.25225225225225,1016.0,27.0,29.6,1.0419,2004-06-04 14:00:00
2004-06-04,15:00:00,238.64970059880238,950.0,25.8,32.6,1.072,2004-06-04 15:00:00
2004-06-04,16:00:00,261.36716417910446,873.0,26.2,32.6,1.0892,2004-06-04 16:00:00
2004-06-04,17:00:00,308.0385756676558,811.0,28.3,27.5,1.0418,2004-06-04 17:00:00
2004-06-04,18:00:00,350.6577380952381,813.0,26.5,29.7,1.0123,2004-06-04 18:00:00
2004-06-04,19:00:00,364.00296735905044,792.0,25.7,31.8,1.0317,2004-06-04 19:00:00
2004-06-04,20:00:00,349.0949554896142,871.0,24.4,35.2,1.0632,2004-06-04 20:00:00
2004-06-04,21:00:00,289.3690476190476,987.0,23.5,36.9,1.0518,2004-06-04 21:00:00
2004-06-04,22:00:00,219.32835820895522,951.0,22.4,41.0,1.1006,2004-06-04 22:00:00
2004-06-04,23:00:00,197.87761194029852,849.0,21.7,44.7,1.1451,2004-06-04 23:00:00
2004-06-05,00:00:00,190.41964285714286,846.0,21.1,48.1,1.1864,2004-06-05 00:00:00
2004-06-05,01:00:00,157.3323353293413,970.0,20.7,50.0,1.203,2004-06-05 01:00:00
2004-06-05,02:00:00,118.58132530120481,888.0,19.8,53.1,1.2093,2004-06-05 02:00:00
2004-06-05,03:00:00,114.57692307692308,962.0,19.8,53.6,1.2214,2004-06-05 03:00:00
2004-06-05,04:00:00,37.0,1095.0,19.6,54.8,1.236,2004-06-05 04:00:00
2004-06-05,05:00:00,57.0,1066.0,19.3,57.3,1.265,2004-06-05 05:00:00
2004-06-05,06:00:00,131.0,942.0,19.7,58.4,1.3254,2004-06-05 06:00:00
2004-06-05,07:00:00,171.0,969.0,19.8,59.4,1.3554,2004-06-05 07:00:00
2004-06-05,08:00:00,187.0,954.0,20.9,54.8,1.3387,2004-06-05 08:00:00
2004-06-05,09:00:00,133.0,985.0,22.4,47.9,1.2817,2004-06-05 09:00:00
2004-06-05,10:00:00,87.0,1110.0,24.1,41.3,1.2202,2004-06-05 10:00:00
2004-06-05,11:00:00,61.0,1130.0,25.9,36.9,1.2133,2004-06-05 11:00:00
2004-06-05,12:00:00,86.0,1010.0,30.7,26.0,1.1287,2004-06-05 12:00:00
2004-06-05,13:00:00,83.0,1017.0,30.3,25.2,1.0652,2004-06-05 13:00:00
2004-06-05,14:00:00,61.0,1135.0,30.1,25.4,1.0641,2004-06-05 14:00:00
2004-06-05,15:00:00,80.0,1048.0,27.6,35.1,1.2764,2004-06-05 15:00:00
2004-06-05,16:00:00,110.0,838.0,26.6,47.6,1.6315,2004-06-05 16:00:00
2004-06-05,17:00:00,108.0,917.0,30.4,31.3,1.3331,2004-06-05 17:00:00
2004-06-05,18:00:00,134.0,793.0,27.8,35.0,1.282,2004-06-05 18:00:00
2004-06-05,19:00:00,133.0,738.0,26.6,37.9,1.2994,2004-06-05 19:00:00
2004-06-05,20:00:00,118.0,954.0,23.4,44.4,1.2646,2004-06-05 20:00:00
2004-06-05,21:00:00,17.0,1123.0,23.0,51.1,1.4175,2004-06-05 21:00:00
2004-06-05,22:00:00,26.0,1007.0,22.1,53.5,1.4087,2004-06-05 22:00:00
2004-06-05,23:00:00,55.0,907.0,21.6,53.6,1.3674,2004-06-05 23:00:00
2004-06-06,00:00:00,39.0,975.0,21.9,52.7,1.365,2004-06-06 00:00:00
2004-06-06,01:00:00,15.0,1093.0,21.3,54.9,1.3707,2004-06-06 01:00:00
2004-06-06,02:00:00,47.0,891.0,17.5,79.1,1.5709,2004-06-06 02:00:00
2004-06-06,03:00:00,114.57692307692308,871.0,17.6,78.6,1.5722,2004-06-06 03:00:00
2004-06-06,04:00:00,49.0,926.0,17.1,81.8,1.5816,2004-06-06 04:00:00
2004-06-06,05:00:00,21.0,1172.0,16.6,80.2,1.5002,2004-06-06 05:00:00
2004-06-06,06:00:00,33.0,1115.0,16.8,77.4,1.4739,2004-06-06 06:00:00
2004-06-06,07:00:00,63.0,1037.0,18.3,66.5,1.381,2004-06-06 07:00:00
2004-06-06,08:00:00,73.0,1011.0,20.4,55.8,1.3196,2004-06-06 08:00:00
2004-06-06,09:00:00,51.0,1314.0,21.6,45.3,1.1533,2004-06-06 09:00:00
2004-06-06,10:00:00,61.0,1270.0,23.1,39.4,1.0983,2004-06-06 10:00:00
2004-06-06,11:00:00,52.0,1349.0,25.4,31.6,1.0058,2004-06-06 11:00:00
2004-06-06,12:00:00,49.0,1331.0,26.6,29.0,0.9928,2004-06-06 12:00:00
2004-06-06,13:00:00,40.0,1471.0,25.9,28.8,0.9475,2004-06-06 13:00:00
2004-06-06,14:00:00,36.0,1445.0,27.0,28.0,0.981,2004-06-06 14:00:00
2004-06-06,15:00:00,51.0,1299.0,23.6,38.1,1.0917,2004-06-06 15:00:00
2004-06-06,16:00:00,56.0,1225.0,25.9,32.0,1.0529,2004-06-06 16:00:00
2004-06-06,17:00:00,71.0,1186.0,26.3,31.5,1.0643,2004-06-06 17:00:00
2004-06-06,18:00:00,79.0,1123.0,23.9,36.8,1.0774,2004-06-06 18:00:00
2004-06-06,19:00:00,117.0,1084.0,23.7,36.8,1.0609,2004-06-06 19:00:00
2004-06-06,20:00:00,127.0,1048.0,22.5,37.8,1.0157,2004-06-06 20:00:00
2004-06-06,21:00:00,118.0,1080.0,21.8,39.2,1.0115,2004-06-06 21:00:00
2004-06-06,22:00:00,130.0,1030.0,20.9,42.6,1.04,2004-06-06 22:00:00
2004-06-06,23:00:00,131.0,991.0,20.0,45.6,1.0555,2004-06-06 23:00:00
2004-06-07,00:00:00,102.0,1061.0,19.3,47.9,1.059,2004-06-07 00:00:00
2004-06-07,01:00:00,48.0,1222.0,18.7,49.0,1.0462,2004-06-07 01:00:00
2004-06-07,02:00:00,22.0,1263.0,17.8,54.1,1.0938,2004-06-07 02:00:00
2004-06-07,03:00:00,114.57692307692308,1281.0,18.6,52.7,1.1206,2004-06-07 03:00:00
2004-06-07,04:00:00,22.0,1263.0,17.2,57.9,1.127,2004-06-07 04:00:00
2004-06-07,05:00:00,44.0,1273.0,18.2,54.1,1.1155,2004-06-07 05:00:00
2004-06-07,06:00:00,167.0,867.0,17.3,57.6,1.1289,2004-06-07 06:00:00
2004-06-07,07:00:00,220.0,777.0,19.9,49.4,1.1354,2004-06-07 07:00:00
2004-06-07,08:00:00,285.0,664.0,21.7,44.2,1.1321,2004-06-07 08:00:00
2004-06-07,09:00:00,272.0,801.0,23.5,40.0,1.1386,2004-06-07 09:00:00
2004-06-07,10:00:00,238.0,774.0,28.4,29.7,1.1345,2004-06-07 10:00:00
2004-06-07,11:00:00,207.0,832.0,31.6,24.1,1.0994,2004-06-07 11:00:00
2004-06-07,12:00:00,152.0,887.0,31.3,24.1,1.0816,2004-06-07 12:00:00
2004-06-07,13:00:00,185.0,829.0,34.4,20.4,1.0857,2004-06-07 13:00:00
2004-06-07,14:00:00,184.0,833.0,33.7,21.3,1.0988,2004-06-07 14:00:00
2004-06-07,15:00:00,205.0,815.0,35.9,18.9,1.0999,2004-06-07 15:00:00
2004-06-07,16:00:00,172.0,871.0,34.3,19.4,1.0279,2004-06-07 16:00:00
2004-06-07,17:00:00,227.0,788.0,33.5,19.9,1.0112,2004-06-07 17:00:00
2004-06-07,18:00:00,187.0,786.0,30.5,24.2,1.0386,2004-06-07 18:00:00
2004-06-07,19:00:00,290.0,647.0,30.3,26.2,1.1161,2004-06-07 19:00:00
2004-06-07,20:00:00,155.0,825.0,27.0,36.7,1.2898,2004-06-07 20:00:00
2004-06-07,21:00:00,108.0,867.0,24.6,41.9,1.2752,2004-06-07 21:00:00
2004-06-07,22:00:00,94.0,919.0,23.3,44.5,1.2566,2004-06-07 22:00:00
2004-06-07,23:00:00,103.0,934.0,22.4,46.9,1.2544,2004-06-07 23:00:00
2004-06-08,00:00:00,78.0,980.0,21.7,50.8,1.3019,2004-06-08 00:00:00
2004-06-08,01:00:00,38.0,1129.0,21.0,51.9,1.2794,2004-06-08 01:00:00
2004-06-08,02:00:00,26.0,1277.0,20.5,54.3,1.2926,2004-06-08 02:00:00
2004-06-08,03:00:00,114.57692307692308,1369.0,20.9,52.5,1.2852,2004-06-08 03:00:00
2004-06-08,04:00:00,19.0,1449.0,21.0,53.1,1.3031,2004-06-08 04:00:00
2004-06-08,05:00:00,35.0,1265.0,19.6,57.1,1.2851,2004-06-08 05:00:00
2004-06-08,06:00:00,126.0,917.0,18.2,62.3,1.2903,2004-06-08 06:00:00
2004-06-08,07:00:00,309.0,683.0,19.5,57.7,1.2966,2004-06-08 07:00:00
2004-06-08,08:00:00,376.0,525.0,21.6,51.7,1.313,2004-06-08 08:00:00
2004-06-08,09:00:00,441.0,602.0,23.9,44.4,1.3029,2004-06-08 09:00:00
2004-06-08,10:00:00,309.0,698.0,28.1,35.2,1.312,2004-06-08 10:00:00
2004-06-08,11:00:00,220.0,728.0,31.4,28.6,1.298,2004-06-08 11:00:00
