Datetime,PT08.S5(O3),preds,drift
2004-05-03 23:00:00,973.0,1057.4702448041644,False
2004-05-04 00:00:00,929.0,1003.2772855813382,False
2004-05-04 01:00:00,778.0,837.1982157554594,False
2004-05-04 02:00:00,633.0,680.402187038213,False
2004-05-04 03:00:00,497.0,549.0133819086477,False
2004-05-04 04:00:00,458.0,446.7683159322478,False
2004-05-04 05:00:00,579.0,455.69212933443487,False
2004-05-04 06:00:00,1003.0,641.4034968952183,False
2004-05-04 07:00:00,1393.0,999.2056696515065,False
2004-05-04 08:00:00,1406.0,1333.7033728873357,False
2004-05-04 09:00:00,1308.0,1540.2394787790254,False
2004-05-04 10:00:00,863.0,1637.331329763867,False
2004-05-04 11:00:00,1004.0,1587.7024157643318,False
2004-05-04 12:00:00,1023.0,1484.7459712647833,False
2004-05-04 13:00:00,978.0,1387.7337915091775,False
2004-05-04 14:00:00,979.0,1207.3065879934002,False
2004-05-04 15:00:00,971.0,1099.037487264257,False
2004-05-04 16:00:00,617.0,1130.4191408008337,False
2004-05-04 17:00:00,717.0,1324.7440887577832,False
2004-05-04 18:00:00,1220.0,1492.2298557162285,False
2004-05-04 19:00:00,1296.0,1548.3510283930227,False
2004-05-04 20:00:00,1413.0,1540.2356679784134,False
2004-05-04 21:00:00,1093.0,1481.559869362507,False
2004-05-04 22:00:00,586.0,1313.8768737916835,False
2004-05-04 23:00:00,575.0,1244.7848786404356,False
2004-05-05 00:00:00,441.0,1167.1825137812411,False
2004-05-05 01:00:00,358.0,1037.0127731078537,False
2004-05-05 02:00:00,377.0,866.6351554307621,False
2004-05-05 03:00:00,437.0,667.8129335576668,False
2004-05-05 04:00:00,468.0,488.2888045073487,False
2004-05-05 05:00:00,580.0,394.6013719290495,False
2004-05-05 06:00:00,805.0,502.8785378211178,False
2004-05-05 07:00:00,1273.0,763.2842568170745,False
2004-05-05 08:00:00,1452.0,986.1000466350524,False
2004-05-05 09:00:00,1307.0,1128.6398359211162,False
2004-05-05 10:00:00,1102.0,1054.5406668839278,False
2004-05-05 11:00:00,1083.0,1053.2349332945887,False
2004-05-05 12:00:00,1083.0,1059.8549397544703,False
2004-05-05 13:00:00,1236.0,1045.4985955893062,False
2004-05-05 14:00:00,1223.0,1033.6249708597898,False
2004-05-05 15:00:00,1175.0,1020.0210851200973,False
2004-05-05 16:00:00,933.0,856.291726819938,False
2004-05-05 17:00:00,835.0,764.2780293279793,False
2004-05-05 18:00:00,1291.0,905.5641540670185,False
2004-05-05 19:00:00,802.0,1055.8302735647885,False
2004-05-05 20:00:00,842.0,1230.2575276219286,False
2004-05-05 21:00:00,744.0,1235.7710281328764,False
2004-05-05 22:00:00,500.0,1020.7992532645003,False
2004-05-05 23:00:00,560.0,837.5941230887547,False
2004-05-06 00:00:00,589.0,628.9520264160819,False
2004-05-06 01:00:00,488.0,422.3824078468606,False
2004-05-06 02:00:00,387.0,262.5871927253902,False
2004-05-06 03:00:00,355.0,160.09719655197114,False
2004-05-06 04:00:00,351.0,93.17932768631727,False
2004-05-06 05:00:00,420.0,90.88406062684953,False
2004-05-06 06:00:00,695.0,190.66605370305479,False
2004-05-06 07:00:00,1139.0,478.87280755722895,False
2004-05-06 08:00:00,1315.0,797.231550104043,False
2004-05-06 09:00:00,1217.0,999.2998160657007,False
2004-05-06 10:00:00,1014.0,1077.9021133345086,False
2004-05-06 11:00:00,884.0,1133.640952988062,False
2004-05-06 12:00:00,524.0,1178.2830035774969,False
2004-05-06 13:00:00,644.0,1279.2802345193923,False
2004-05-06 14:00:00,1032.0,1355.065189238172,False
2004-05-06 15:00:00,1038.0,1394.4903506669216,False
2004-05-06 16:00:00,1077.0,1320.1698279166594,False
2004-05-06 17:00:00,983.0,1213.9585062118713,False
2004-05-06 18:00:00,834.0,1320.2177505684085,False
2004-05-06 19:00:00,949.0,1195.7255609910935,False
2004-05-06 20:00:00,941.0,1108.1496318231802,False
2004-05-06 21:00:00,756.0,992.4116328791715,False
2004-05-06 22:00:00,655.0,791.259737405926,False
2004-05-06 23:00:00,805.0,651.2141046987381,False
2004-05-07 00:00:00,970.0,549.3350011580624,False
2004-05-07 01:00:00,969.0,423.77957727899775,False
2004-05-07 02:00:00,671.0,279.29188816435635,False
2004-05-07 03:00:00,575.0,149.57394109852612,False
2004-05-07 04:00:00,535.0,44.836664566770196,False
2004-05-07 05:00:00,489.0,0.0,False
2004-05-07 06:00:00,689.0,73.04828877281398,False
2004-05-07 07:00:00,1196.0,335.2447256091982,False
2004-05-07 08:00:00,1266.0,631.3413921906613,False
2004-05-07 09:00:00,1130.0,835.87627819911,False
2004-05-07 10:00:00,834.0,918.0707730841823,False
2004-05-07 11:00:00,536.0,929.7076062103733,False
2004-05-07 12:00:00,545.0,783.8763649804168,False
2004-05-07 13:00:00,720.0,714.7542959341081,False
2004-05-07 14:00:00,655.0,824.8978770476533,False
2004-05-07 15:00:00,614.0,918.7651989790611,False
2004-05-07 16:00:00,725.0,1012.7600777535699,False
2004-05-07 17:00:00,1036.0,1049.1183287834283,False
2004-05-07 18:00:00,1127.0,1013.8373288298026,False
2004-05-07 19:00:00,854.0,1032.911345578963,False
2004-05-07 20:00:00,792.0,1044.0821856900584,False
2004-05-07 21:00:00,891.0,972.5497443235945,False
2004-05-07 22:00:00,876.0,869.0129693729396,False
2004-05-07 23:00:00,851.0,847.508051969322,False
2004-05-08 00:00:00,787.0,900.6139883526484,False
2004-05-08 01:00:00,711.0,943.893656940083,False
2004-05-08 02:00:00,396.0,851.0612519258775,False
2004-05-08 03:00:00,375.0,732.7863913453184,False
2004-05-08 04:00:00,343.0,618.205890362151,False
2004-05-08 05:00:00,401.0,504.78362566046417,False
2004-05-08 06:00:00,518.0,498.7537549971603,False
2004-05-08 07:00:00,685.0,713.7820222097216,False
2004-05-08 08:00:00,939.0,922.877098429366,False
2004-05-08 09:00:00,974.0,1037.195339183323,False
2004-05-08 10:00:00,959.0,1003.4411608020309,False
2004-05-08 11:00:00,1067.0,846.2658647050557,False
2004-05-08 12:00:00,1061.0,719.7212162195938,False
2004-05-08 13:00:00,1008.0,690.7228387842188,False
2004-05-08 14:00:00,637.0,639.5769246735144,False
2004-05-08 15:00:00,647.0,580.6729649978224,False
2004-05-08 16:00:00,523.0,581.0240280092694,False
2004-05-08 17:00:00,539.0,716.478148769238,False
2004-05-08 18:00:00,649.0,868.5212050971459,False
2004-05-08 19:00:00,1071.0,876.870868671569,False
2004-05-08 20:00:00,1237.0,856.7453874801868,False
2004-05-08 21:00:00,1018.0,882.3662938403431,False
2004-05-08 22:00:00,966.0,896.7555650536669,False
2004-05-08 23:00:00,901.0,897.4533190861112,False
2004-05-09 00:00:00,949.0,870.0339666613727,False
2004-05-09 01:00:00,1057.0,814.3139515306684,False
2004-05-09 02:00:00,989.0,632.6975997593254,False
2004-05-09 03:00:00,1005.0,474.1913788272068,False
2004-05-09 04:00:00,1003.0,331.04942608391866,False
2004-05-09 05:00:00,1087.0,240.16395010054111,False
2004-05-09 06:00:00,909.0,218.4650750537403,False
2004-05-09 07:00:00,882.0,275.69433551467955,False
2004-05-09 08:00:00,568.0,435.36309313355014,False
2004-05-09 09:00:00,620.0,584.78115587309,False
2004-05-09 10:00:00,686.0,703.2519751332584,False
2004-05-09 11:00:00,700.0,848.2108189830324,False
2004-05-09 12:00:00,780.0,965.235374311218,False
2004-05-09 13:00:00,558.0,1038.1929103836883,False
2004-05-09 14:00:00,608.0,937.4565854992252,False
2004-05-09 15:00:00,754.0,857.1555964875733,False
2004-05-09 16:00:00,544.0,736.6902394231583,False
2004-05-09 17:00:00,550.0,643.856397807016,False
2004-05-09 18:00:00,627.0,614.912422119407,False
2004-05-09 19:00:00,877.0,773.2686775914917,False
2004-05-09 20:00:00,981.0,975.8945577477571,False
2004-05-09 21:00:00,832.0,1048.4625750971027,False
2004-05-09 22:00:00,941.0,1084.5780433993787,False
2004-05-09 23:00:00,1022.0,1084.6957922894508,False
2004-05-10 00:00:00,888.0,1103.5942109678872,False
2004-05-10 01:00:00,683.0,1163.7959879878908,False
2004-05-10 02:00:00,534.0,1182.251467494294,False
2004-05-10 03:00:00,489.0,1202.147891220171,False
2004-05-10 04:00:00,562.0,1215.432515525259,False
2004-05-10 05:00:00,652.0,1260.188736055512,False
2004-05-10 06:00:00,1019.0,1218.1693873270415,False
2004-05-10 07:00:00,1678.0,1169.4320209822617,False
2004-05-10 08:00:00,1749.0,992.0604340333957,False
2004-05-10 09:00:00,1494.0,866.5088442647684,False
2004-05-10 10:00:00,1186.0,790.7269681093749,False
2004-05-10 11:00:00,1051.0,734.3163787422236,False
2004-05-10 12:00:00,1027.0,722.6806375677697,False
2004-05-10 13:00:00,981.0,618.3688808407169,False
2004-05-10 14:00:00,976.0,554.7726690829732,False
2004-05-10 15:00:00,932.0,566.5720108686946,False
2004-05-10 16:00:00,871.0,487.7037576059811,False
2004-05-10 17:00:00,990.0,426.9634348889813,False
2004-05-10 18:00:00,1196.0,412.1041391380131,False
2004-05-10 19:00:00,1329.0,509.71706818719395,False
2004-05-10 20:00:00,1151.0,637.1763700367883,False
2004-05-10 21:00:00,1031.0,679.7866408339469,False
2004-05-10 22:00:00,917.0,762.6930937712605,False
2004-05-10 23:00:00,860.0,866.460389713,False
2004-05-11 00:00:00,910.0,894.4472955287201,False
2004-05-11 01:00:00,699.0,828.9022162838082,False
2004-05-11 02:00:00,596.0,710.2816799330758,False
2004-05-11 03:00:00,643.0,593.0862286887132,False
2004-05-11 04:00:00,704.0,528.5070508951321,False
2004-05-11 05:00:00,741.0,515.2328463727608,False
2004-05-11 06:00:00,968.0,663.6584122456843,False
2004-05-11 07:00:00,1561.0,1070.8065364803188,False
2004-05-11 08:00:00,1779.0,1437.1984517453238,False
2004-05-11 09:00:00,1822.0,1627.4439185932279,False
2004-05-11 10:00:00,1675.0,1647.7683075536042,False
2004-05-11 11:00:00,1295.0,1601.5633795382455,False
2004-05-11 12:00:00,1091.0,1548.3117540478706,False
2004-05-11 13:00:00,1023.0,1480.1848198594525,False
2004-05-11 14:00:00,877.0,1417.8601549700834,False
2004-05-11 15:00:00,931.0,1344.0385748595,False
2004-05-11 16:00:00,913.0,1253.8927092212252,False
2004-05-11 17:00:00,1255.0,1228.215630961582,False
2004-05-11 18:00:00,1571.0,1293.6150412624702,False
2004-05-11 19:00:00,1779.0,1402.8024131939746,False
2004-05-11 20:00:00,1735.0,1413.9661603244022,False
2004-05-11 21:00:00,1511.0,1368.7791338986717,False
2004-05-11 22:00:00,1424.0,1279.7798511553556,False
2004-05-11 23:00:00,1348.0,1179.5526336201,False
2004-05-12 00:00:00,1174.0,1116.6730610810919,False
2004-05-12 01:00:00,947.0,972.943876713507,False
2004-05-12 02:00:00,935.0,809.4937986086588,False
2004-05-12 03:00:00,838.0,695.1742973572109,False
2004-05-12 04:00:00,768.0,628.2837583711371,False
2004-05-12 05:00:00,881.0,590.7695842091925,False
2004-05-12 06:00:00,1096.0,659.495407293085,False
2004-05-12 07:00:00,1495.0,973.2383699202037,False
2004-05-12 08:00:00,1895.0,1326.9877859484404,False
2004-05-12 09:00:00,1758.0,1636.534935071133,False
2004-05-12 10:00:00,1630.0,1825.9127765120938,False
2004-05-12 11:00:00,1530.0,1814.399700311944,False
2004-05-12 12:00:00,1622.0,1712.1601115874946,False
2004-05-12 13:00:00,1828.0,1593.8944436046295,False
2004-05-12 14:00:00,1323.0,1429.610308102332,False
2004-05-12 15:00:00,1188.0,1314.2340552657843,False
2004-05-12 16:00:00,1166.0,1209.2069499138743,False
2004-05-12 17:00:00,1108.0,1268.2329250802286,False
2004-05-12 18:00:00,995.0,1451.79163571354,False
2004-05-12 19:00:00,1108.0,1691.1062749698758,False
2004-05-12 20:00:00,956.0,1866.9100700179115,False
2004-05-12 21:00:00,817.0,1911.6720433058217,False
2004-05-12 22:00:00,658.0,1906.5125212380663,False
2004-05-12 23:00:00,658.0,1864.8281831489876,False
2004-05-13 00:00:00,748.0,1751.0755874658935,False
2004-05-13 01:00:00,569.0,1555.5552290882915,False
2004-05-13 02:00:00,445.0,1385.9381865111645,False
2004-05-13 03:00:00,379.0,1202.3290001585992,False
2004-05-13 04:00:00,354.0,1019.8622692115605,False
2004-05-13 05:00:00,407.0,918.1355944522657,False
2004-05-13 06:00:00,611.0,927.8156319521368,False
2004-05-13 07:00:00,944.0,1108.9083060083212,False
2004-05-13 08:00:00,1328.0,1431.4542889334261,False
2004-05-13 09:00:00,1085.0,1638.4419922125526,False
2004-05-13 10:00:00,1139.0,1752.2576119480655,False
2004-05-13 11:00:00,799.0,1800.2256878139451,False
2004-05-13 12:00:00,804.0,1875.937572387047,False
2004-05-13 13:00:00,930.0,2023.3048231666908,False
2004-05-13 14:00:00,771.0,1923.569248067215,False
2004-05-13 15:00:00,845.0,1778.727739756927,False
2004-05-13 16:00:00,1192.0,1646.0388406272978,False
2004-05-13 17:00:00,1494.0,1508.820443925215,False
2004-05-13 18:00:00,1457.0,1345.0753381575341,False
2004-05-13 19:00:00,1489.0,1257.5310491043783,False
2004-05-13 20:00:00,1602.0,1119.7648644805886,False
2004-05-13 21:00:00,1468.0,946.7666062908247,False
2004-05-13 22:00:00,1274.0,736.9703510920517,False
2004-05-13 23:00:00,1401.0,566.2456808714196,False
2004-05-14 00:00:00,1354.0,467.576241184026,False
2004-05-14 01:00:00,1188.0,313.48823262844235,False
2004-05-14 02:00:00,975.0,137.91206336859614,False
2004-05-14 03:00:00,816.0,0.0,False
2004-05-14 04:00:00,921.0,0.0,False
2004-05-14 05:00:00,1012.0,0.0,False
2004-05-14 06:00:00,905.0,0.0,False
2004-05-14 07:00:00,1449.0,0.0,False
2004-05-14 08:00:00,1725.0,248.91532076708972,False
2004-05-14 09:00:00,1301.0,409.2301256749779,False
2004-05-14 10:00:00,1181.0,569.062816394493,False
2004-05-14 11:00:00,962.0,558.0266677122563,False
2004-05-14 12:00:00,862.0,553.6471206033602,False
2004-05-14 13:00:00,1017.0,606.7832162384875,False
2004-05-14 14:00:00,993.0,584.6856215414591,False
2004-05-14 15:00:00,879.0,600.4697136199102,False
2004-05-14 16:00:00,926.0,764.9101310684346,False
2004-05-14 17:00:00,1011.0,1032.2377678907942,False
2004-05-14 18:00:00,1380.0,1237.4807760380208,False
2004-05-14 19:00:00,1698.0,1419.6828048760071,False
2004-05-14 20:00:00,1432.0,1616.54962018691,False
2004-05-14 21:00:00,1217.0,1718.2462443877012,False
2004-05-14 22:00:00,1317.0,1714.6980475457385,False
2004-05-14 23:00:00,1255.0,1762.0270276283845,False
2004-05-15 00:00:00,1223.0,1776.543231218122,False
2004-05-15 01:00:00,930.0,1712.6959238154814,False
2004-05-15 02:00:00,954.0,1564.142645579297,False
2004-05-15 03:00:00,889.0,1369.553063753061,False
2004-05-15 04:00:00,808.0,1251.5499718363862,False
2004-05-15 05:00:00,643.0,1191.7919676648453,False
2004-05-15 06:00:00,756.0,1095.5800646097414,False
2004-05-15 07:00:00,1067.0,1249.662622489268,False
2004-05-15 08:00:00,1391.0,1495.142868145369,False
2004-05-15 09:00:00,1486.0,1513.960438447073,False
2004-05-15 10:00:00,1327.0,1475.4730660058558,False
2004-05-15 11:00:00,835.0,1347.183563669445,False
2004-05-15 12:00:00,834.0,1196.4172311398434,False
2004-05-15 13:00:00,815.0,1137.6023294792394,False
2004-05-15 14:00:00,621.0,1078.4362358395592,False
2004-05-15 15:00:00,643.0,980.6373376325937,False
2004-05-15 16:00:00,712.0,920.6138567093294,False
2004-05-15 17:00:00,746.0,908.5986985939089,False
2004-05-15 18:00:00,991.0,1058.5604335346143,False
2004-05-15 19:00:00,1046.0,1319.9838345015887,False
2004-05-15 20:00:00,1304.0,1421.1369509398937,False
2004-05-15 21:00:00,1100.0,1410.7296057448257,False
2004-05-15 22:00:00,1001.0,1443.362360079307,False
2004-05-15 23:00:00,1290.0,1441.871267490089,False
2004-05-16 00:00:00,1205.0,1425.0347698174883,False
2004-05-16 01:00:00,1045.0,1283.3868590046186,False
2004-05-16 02:00:00,739.0,1175.4381826561003,False
2004-05-16 03:00:00,683.0,1057.8353729870869,False
2004-05-16 04:00:00,573.0,926.0587434249464,False
2004-05-16 05:00:00,564.0,747.1890860460699,False
2004-05-16 06:00:00,602.0,649.8527727089822,False
2004-05-16 07:00:00,785.0,705.8018311779015,False
2004-05-16 08:00:00,878.0,894.0525502269156,False
2004-05-16 09:00:00,981.0,1092.3551071539841,False
2004-05-16 10:00:00,991.0,1188.54662719334,False
2004-05-16 11:00:00,780.0,1056.2862921531778,False
2004-05-16 12:00:00,684.0,946.5125578488223,False
2004-05-16 13:00:00,468.0,848.300707483897,False
2004-05-16 14:00:00,468.0,684.9961016140878,False
2004-05-16 15:00:00,530.0,561.5394098423421,False
2004-05-16 16:00:00,648.0,492.0240954104811,False
2004-05-16 17:00:00,746.0,452.5364497648552,False
2004-05-16 18:00:00,819.0,528.8360922955908,False
2004-05-16 19:00:00,1125.0,618.9104418209754,False
2004-05-16 20:00:00,1013.0,807.0815605195239,False
2004-05-16 21:00:00,816.0,876.7493510602508,False
2004-05-16 22:00:00,750.0,892.8427678870503,False
2004-05-16 23:00:00,673.0,1031.2300078382978,False
2004-05-17 00:00:00,692.0,1109.3613721202128,False
2004-05-17 01:00:00,517.0,1104.8041634673718,False
2004-05-17 02:00:00,392.0,968.9347828238388,False
2004-05-17 03:00:00,360.0,832.5012366743758,False
2004-05-17 04:00:00,409.0,673.1950519261882,False
2004-05-17 05:00:00,779.0,539.285091761034,False
2004-05-17 06:00:00,1016.0,447.40517311031,False
2004-05-17 07:00:00,1243.0,453.21838727081195,False
2004-05-17 08:00:00,949.0,501.2349068694748,False
2004-05-17 09:00:00,861.0,588.1859386754222,False
2004-05-17 10:00:00,850.0,666.8444150520954,False
2004-05-17 11:00:00,788.0,643.0693367649801,False
2004-05-17 12:00:00,879.0,583.9008299848065,False
2004-05-17 13:00:00,747.0,444.09533119387925,False
2004-05-17 14:00:00,700.0,331.09192386223003,False
2004-05-17 15:00:00,695.0,267.5882446831092,False
2004-05-17 16:00:00,756.0,269.51438210345805,False
2004-05-17 17:00:00,941.0,316.9994095908478,False
2004-05-17 18:00:00,1021.0,391.14228776004165,False
2004-05-17 19:00:00,1167.0,587.0565962004475,False
2004-05-17 20:00:00,1105.0,702.9666200744687,False
2004-05-17 21:00:00,712.0,715.2440732116811,False
2004-05-17 22:00:00,735.0,697.816369520966,False
2004-05-17 23:00:00,851.0,651.1117658354342,False
2004-05-18 00:00:00,706.0,621.6699191930238,False
2004-05-18 01:00:00,643.0,523.2753242207691,False
2004-05-18 02:00:00,608.0,389.76294905040413,False
2004-05-18 03:00:00,469.0,267.8802956719883,False
2004-05-18 04:00:00,469.0,191.14654347673059,False
2004-05-18 05:00:00,618.0,290.27073876746,False
2004-05-18 06:00:00,931.0,477.3586295640562,False
2004-05-18 07:00:00,1519.0,731.8962348126515,False
2004-05-18 08:00:00,2054.0,816.7627327165683,False
2004-05-18 09:00:00,1550.0,848.9869686913444,False
2004-05-18 10:00:00,1381.0,870.478730144212,False
2004-05-18 11:00:00,1115.0,861.0222696196288,False
2004-05-18 12:00:00,1189.0,891.76231389842,False
2004-05-18 13:00:00,1200.0,859.7741266252706,False
2004-05-18 14:00:00,965.0,812.5259536676749,False
2004-05-18 15:00:00,1018.0,770.9796740353995,False
2004-05-18 16:00:00,775.0,762.7973907929409,False
2004-05-18 17:00:00,1193.0,835.6517674584757,False
2004-05-18 18:00:00,1425.0,930.1172948831227,False
2004-05-18 19:00:00,1594.0,1070.3231991487555,False
2004-05-18 20:00:00,1284.0,1158.1967496117577,False
2004-05-18 21:00:00,1174.0,1059.8523579910398,False
2004-05-18 22:00:00,937.0,986.6048771978822,False
2004-05-18 23:00:00,985.0,974.6383689842187,False
2004-05-19 00:00:00,1041.0,901.3591136403847,False
2004-05-19 01:00:00,867.0,812.9593256758299,False
2004-05-19 02:00:00,822.0,724.6059041678673,False
2004-05-19 03:00:00,624.0,592.1035737050697,False
2004-05-19 04:00:00,669.0,483.5456502926536,False
2004-05-19 05:00:00,628.0,459.53827582485974,False
2004-05-19 06:00:00,810.0,576.2669197497889,False
2004-05-19 07:00:00,1495.0,927.2044521303615,False
2004-05-19 08:00:00,2018.0,1447.4318088376895,False
2004-05-19 09:00:00,1696.0,1658.1616496806964,False
2004-05-19 10:00:00,1340.0,1755.1012042686343,False
2004-05-19 11:00:00,1123.0,1715.501231440343,False
2004-05-19 12:00:00,971.0,1709.2402411382645,False
2004-05-19 13:00:00,1000.0,1703.6964365793392,False
2004-05-19 14:00:00,891.0,1593.118990521878,False
2004-05-19 15:00:00,852.0,1520.0600693114102,False
2004-05-19 16:00:00,975.0,1351.3717424347997,False
2004-05-19 17:00:00,1192.0,1388.7104802415706,False
2004-05-19 18:00:00,1373.0,1516.757753063459,False
2004-05-19 19:00:00,1307.0,1692.228466517292,False
2004-05-19 20:00:00,1325.0,1700.0774597516283,False
2004-05-19 21:00:00,918.0,1654.9743696711957,False
2004-05-19 22:00:00,877.0,1511.7211230108514,False
2004-05-19 23:00:00,1024.0,1410.578781986609,False
2004-05-20 00:00:00,1019.0,1348.4776979363523,False
2004-05-20 01:00:00,823.0,1220.281042875722,False
2004-05-20 02:00:00,701.0,1093.5589418486343,False
2004-05-20 03:00:00,542.0,903.0584505980369,False
2004-05-20 04:00:00,463.0,765.3124681783374,False
2004-05-20 05:00:00,533.0,635.1450977376662,False
2004-05-20 06:00:00,906.0,607.8980767033063,False
2004-05-20 07:00:00,1447.0,882.3990088977152,False
2004-05-20 08:00:00,1835.0,1335.7607738869265,False
2004-05-20 09:00:00,1552.0,1571.3461957895197,False
2004-05-20 10:00:00,1092.0,1610.3369255713187,False
2004-05-20 11:00:00,1071.0,1545.906047440134,False
2004-05-20 12:00:00,881.0,1424.1279756794684,False
2004-05-20 13:00:00,907.0,1333.4264577962458,False
2004-05-20 14:00:00,899.0,1209.7539637321606,False
2004-05-20 15:00:00,1074.0,1089.6217039037147,False
2004-05-20 16:00:00,969.0,1042.8283564035082,False
2004-05-20 17:00:00,1267.0,1097.5574613642239,False
2004-05-20 18:00:00,1402.0,1220.6624617688358,False
2004-05-20 19:00:00,1437.0,1293.5208874789532,False
2004-05-20 20:00:00,1382.0,1360.4110034301411,False
2004-05-20 21:00:00,1280.0,1239.2278873147443,False
2004-05-20 22:00:00,1250.0,1120.227284388675,False
2004-05-20 23:00:00,1359.0,1084.6145231748378,False
2004-05-21 00:00:00,1102.0,1053.012041359907,False
2004-05-21 01:00:00,768.0,942.793910675915,False
2004-05-21 02:00:00,656.0,799.8592857159674,False
2004-05-21 03:00:00,683.0,614.7236466403119,False
2004-05-21 04:00:00,670.0,430.06654252298176,False
2004-05-21 05:00:00,656.0,310.92362276278436,False
2004-05-21 06:00:00,926.0,377.02862152829766,False
2004-05-21 07:00:00,1677.0,668.493384314701,False
2004-05-21 08:00:00,1828.0,1079.204908327898,False
2004-05-21 09:00:00,1752.0,1297.7491936956067,False
2004-05-21 10:00:00,1581.0,1279.51257290598,False
2004-05-21 11:00:00,1132.0,1253.8357843377162,False
2004-05-21 12:00:00,1037.0,1149.5092277538497,False
2004-05-21 13:00:00,1023.0,1073.4996246434166,False
2004-05-21 14:00:00,1022.0,1006.8268498776015,False
2004-05-21 15:00:00,989.0,1026.9936338184052,False
2004-05-21 16:00:00,925.0,998.6487924723187,False
2004-05-21 17:00:00,795.0,1103.5329830573755,False
2004-05-21 18:00:00,1263.0,1248.1738476008177,False
2004-05-21 19:00:00,1184.0,1381.921209404245,False
2004-05-21 20:00:00,1272.0,1467.157360371668,False
2004-05-21 21:00:00,1177.0,1491.4870690521784,False
2004-05-21 22:00:00,1231.0,1496.1792623912916,False
2004-05-21 23:00:00,1243.0,1544.3881463729776,False
2004-05-22 00:00:00,1427.0,1471.073460935615,False
2004-05-22 01:00:00,1454.0,1264.3778311195783,False
2004-05-22 02:00:00,1183.0,1043.8305926586036,False
2004-05-22 03:00:00,908.0,872.9190235789865,False
2004-05-22 04:00:00,821.0,726.9914623871446,False
2004-05-22 05:00:00,777.0,602.2002231995575,False
2004-05-22 06:00:00,888.0,617.7573172249831,False
2004-05-22 07:00:00,1076.0,956.3709902135888,False
2004-05-22 08:00:00,1285.0,1302.7843554317951,False
2004-05-22 09:00:00,1315.0,1555.9513377049007,False
2004-05-22 10:00:00,1250.0,1689.4470799686387,False
2004-05-22 11:00:00,978.0,1603.4241604022682,False
2004-05-22 12:00:00,1072.0,1488.1813539504074,False
2004-05-22 13:00:00,1064.0,1384.302867184393,False
2004-05-22 14:00:00,825.0,1296.1182642311323,False
2004-05-22 15:00:00,924.0,1207.7575531980256,False
2004-05-22 16:00:00,966.0,1106.477801728557,False
2004-05-22 17:00:00,1302.0,966.7264250211883,False
2004-05-22 18:00:00,1256.0,1053.050545638078,False
2004-05-22 19:00:00,1068.0,1091.10257788116,False
2004-05-22 20:00:00,1070.0,1160.693698219431,False
2004-05-22 21:00:00,792.0,1177.3255687111523,False
2004-05-22 22:00:00,1017.0,1214.0141281223623,False
2004-05-22 23:00:00,1207.0,1249.0617199640255,False
2004-05-23 00:00:00,1499.0,1356.50965215615,False
2004-05-23 01:00:00,1474.0,1455.8573807110079,False
2004-05-23 02:00:00,1163.0,1419.780467032455,False
2004-05-23 03:00:00,1189.0,1269.9403622826794,False
2004-05-23 04:00:00,815.0,1107.5404738125508,False
2004-05-23 05:00:00,507.0,954.2111594134476,False
2004-05-23 06:00:00,506.0,875.9723031565081,False
2004-05-23 07:00:00,716.0,893.5591065560002,False
2004-05-23 08:00:00,795.0,999.498826244846,False
2004-05-23 09:00:00,594.0,1101.065010930295,False
2004-05-23 10:00:00,565.0,1157.522970416001,False
2004-05-23 11:00:00,523.0,1087.2186878952198,False
2004-05-23 12:00:00,591.0,1069.600032174436,False
2004-05-23 13:00:00,559.0,1051.9129207188962,False
2004-05-23 14:00:00,430.0,934.9372312331107,False
2004-05-23 15:00:00,522.0,881.6575504371431,False
2004-05-23 16:00:00,641.0,856.9844334875233,False
2004-05-23 17:00:00,738.0,982.5693644233979,False
2004-05-23 18:00:00,778.0,1067.7074648378766,False
2004-05-23 19:00:00,718.0,1057.7122515249066,False
2004-05-23 20:00:00,689.0,1050.579006226093,False
2004-05-23 21:00:00,852.0,925.4552874718793,False
2004-05-23 22:00:00,854.0,919.5205224060919,False
2004-05-23 23:00:00,664.0,997.3881574791158,False
2004-05-24 00:00:00,544.0,1188.1170603133505,False
2004-05-24 01:00:00,461.0,1334.9663010057993,False
2004-05-24 02:00:00,352.0,1321.57452295674,False
2004-05-24 03:00:00,308.0,1320.3214375074022,False
2004-05-24 04:00:00,301.0,1157.1732239183038,False
2004-05-24 05:00:00,307.0,889.1614386714064,False
2004-05-24 06:00:00,441.0,667.8202782357112,False
2004-05-24 07:00:00,775.0,577.2157355006784,False
2004-05-24 08:00:00,907.0,539.1838985285722,False
2004-05-24 09:00:00,763.0,424.506271596998,False
2004-05-24 10:00:00,649.0,320.84233106765896,False
2004-05-24 11:00:00,598.0,221.25611592270434,False
2004-05-24 12:00:00,579.0,172.84872050210834,False
2004-05-24 13:00:00,596.0,124.06024300400168,False
2004-05-24 14:00:00,595.0,33.42097380198538,False
2004-05-24 15:00:00,607.0,3.528956010006368,False
2004-05-24 16:00:00,662.0,35.671132035553455,False
2004-05-24 17:00:00,822.0,109.46958329807967,False
2004-05-24 18:00:00,987.0,192.73163298889995,False
2004-05-24 19:00:00,966.0,240.2265769066289,False
2004-05-24 20:00:00,763.0,271.0052157123573,False
2004-05-24 21:00:00,617.0,370.2058609863743,False
2004-05-24 22:00:00,564.0,456.2363250502385,False
2004-05-24 23:00:00,646.0,448.19863769132644,False
